x,z,level,in_memory,status,full_status,accessible_ready,ticking_ready,entity_ticking_ready,ticket,spawning,block_entity_count,ticking_ticket,ticking_level,block_ticks,fluid_ticks
-44,13,43,true,minecraft:structure_starts,[null],unloaded,unloaded,unloaded,no_ticket,false,0,no_ticket,33,0,0
-44,14,43,true,minecraft:structure_starts,[null],unloaded,unloaded,unloaded,no_ticket,false,0,no_ticket,33,0,0
-44,15,43,true,minecraft:structure_starts,[null],unloaded,unloaded,unloaded,no_ticket,false,0,no_ticket,33,0,0
-44,16,43,true,minecraft:structure_starts,[null],unloaded,unloaded,unloaded,no_ticket,false,0,no_ticket,33,0,0
-44,17,43,true,minecraft:structure_starts,[null],unloaded,unloaded,unloaded,no_ticket,false,0,no_ticket,33,0,0
-44,18,43,true,minecraft:structure_starts,[null],unloaded,unloaded,unloaded,no_ticket,false,0,no_ticket,33,0,0
-44,-34,43,true,minecraft:structure_starts,[null],unloaded,unloaded,unloaded,no_ticket,false,0,no_ticket,33,0,0
-44,-33,42,true,minecraft:structure_starts,[null],unloaded,unloaded,unloaded,no_ticket,false,0,no_ticket,33,0,0
-21,-35,43,true,minecraft:structure_starts,[null],unloaded,unloaded,unloaded,no_ticket,false,0,no_ticket,33,0,0
-20,-35,43,true,minecraft:structure_starts,[null],unloaded,unloaded,unloaded,no_ticket,false,0,no_ticket,33,0,0
-19,-35,43,true,minecraft:structure_starts,[null],unloaded,unloaded,unloaded,no_ticket,false,0,no_ticket,33,0,0
-18,-35,43,true,minecraft:structure_starts,[null],unloaded,unloaded,unloaded,no_ticket,false,0,no_ticket,33,0,0
-17,-35,43,true,minecraft:structure_starts,[null],unloaded,unloaded,unloaded,no_ticket,false,0,no_ticket,33,0,0
-16,-35,43,true,minecraft:structure_starts,[null],unloaded,unloaded,unloaded,no_ticket,false,0,no_ticket,33,0,0
-15,-35,43,true,minecraft:structure_starts,[null],unloaded,unloaded,unloaded,no_ticket,false,0,no_ticket,33,0,0
-14,-35,43,true,minecraft:structure_starts,[null],unloaded,unloaded,unloaded,no_ticket,false,0,no_ticket,33,0,0
-13,-35,43,true,minecraft:structure_starts,[null],unloaded,unloaded,unloaded,no_ticket,false,0,no_ticket,33,0,0
-12,-35,43,true,minecraft:structure_starts,[null],unloaded,unloaded,unloaded,no_ticket,false,0,no_ticket,33,0,0
-11,-35,43,true,minecraft:structure_starts,[null],unloaded,unloaded,unloaded,no_ticket,false,0,no_ticket,33,0,0
-10,-35,43,true,minecraft:structure_starts,[null],unloaded,unloaded,unloaded,no_ticket,false,0,no_ticket,33,0,0
-9,-35,43,true,minecraft:structure_starts,[null],unloaded,unloaded,unloaded,no_ticket,false,0,no_ticket,33,0,0
-8,-35,43,true,minecraft:structure_starts,[null],unloaded,unloaded,unloaded,no_ticket,false,0,no_ticket,33,0,0
-7,-35,43,true,minecraft:structure_starts,[null],unloaded,unloaded,unloaded,no_ticket,false,0,no_ticket,33,0,0
-6,-35,43,true,minecraft:structure_starts,[null],unloaded,unloaded,unloaded,no_ticket,false,0,no_ticket,33,0,0
-5,-35,43,true,minecraft:structure_starts,[null],unloaded,unloaded,unloaded,no_ticket,false,0,no_ticket,33,0,0
-4,-35,43,true,minecraft:structure_starts,[null],unloaded,unloaded,unloaded,no_ticket,false,0,no_ticket,33,0,0
-3,-35,43,true,minecraft:structure_starts,[null],unloaded,unloaded,unloaded,no_ticket,false,0,no_ticket,33,0,0
-2,-35,43,true,minecraft:structure_starts,[null],unloaded,unloaded,unloaded,no_ticket,false,0,no_ticket,33,0,0
-1,-35,43,true,minecraft:structure_starts,[null],unloaded,unloaded,unloaded,no_ticket,false,0,no_ticket,33,0,0
0,-35,43,true,minecraft:structure_starts,[null],unloaded,unloaded,unloaded,no_ticket,false,0,no_ticket,33,0,0
1,-35,43,true,minecraft:structure_starts,[null],unloaded,unloaded,unloaded,no_ticket,false,0,no_ticket,33,0,0
2,-35,43,true,minecraft:structure_starts,[null],unloaded,unloaded,unloaded,no_ticket,false,0,no_ticket,33,0,0
3,-35,43,true,minecraft:structure_starts,[null],unloaded,unloaded,unloaded,no_ticket,false,0,no_ticket,33,0,0
4,-35,43,true,minecraft:structure_starts,[null],unloaded,unloaded,unloaded,no_ticket,false,0,no_ticket,33,0,0
5,-35,43,true,minecraft:structure_starts,[null],unloaded,unloaded,unloaded,no_ticket,false,0,no_ticket,33,0,0
6,-35,43,true,minecraft:structure_starts,[null],unloaded,unloaded,unloaded,no_ticket,false,0,no_ticket,33,0,0
7,-35,43,true,minecraft:structure_starts,[null],unloaded,unloaded,unloaded,no_ticket,false,0,no_ticket,33,0,0
8,-35,43,true,minecraft:structure_starts,[null],unloaded,unloaded,unloaded,no_ticket,false,0,no_ticket,33,0,0
-25,-35,43,true,minecraft:structure_starts,[null],unloaded,unloaded,unloaded,no_ticket,false,0,no_ticket,33,0,0
-24,-35,43,true,minecraft:structure_starts,[null],unloaded,unloaded,unloaded,no_ticket,false,0,no_ticket,33,0,0
-23,-35,43,true,minecraft:structure_starts,[null],unloaded,unloaded,unloaded,no_ticket,false,0,no_ticket,33,0,0
-22,-35,43,true,minecraft:structure_starts,[null],unloaded,unloaded,unloaded,no_ticket,false,0,no_ticket,33,0,0
-28,-35,43,true,minecraft:structure_starts,[null],unloaded,unloaded,unloaded,no_ticket,false,0,no_ticket,33,0,0
-27,-35,43,true,minecraft:structure_starts,[null],unloaded,unloaded,unloaded,no_ticket,false,0,no_ticket,33,0,0
-26,-35,43,true,minecraft:structure_starts,[null],unloaded,unloaded,unloaded,no_ticket,false,0,no_ticket,33,0,0
-39,19,43,true,minecraft:structure_starts,[null],unloaded,unloaded,unloaded,no_ticket,false,0,no_ticket,33,0,0
-38,19,43,true,minecraft:structure_starts,[null],unloaded,unloaded,unloaded,no_ticket,false,0,no_ticket,33,0,0
-37,19,43,true,minecraft:structure_starts,[null],unloaded,unloaded,unloaded,no_ticket,false,0,no_ticket,33,0,0
-36,19,43,true,minecraft:structure_starts,[null],unloaded,unloaded,unloaded,no_ticket,false,0,no_ticket,33,0,0
-35,19,43,true,minecraft:structure_starts,[null],unloaded,unloaded,unloaded,no_ticket,false,0,no_ticket,33,0,0
-34,19,43,true,minecraft:structure_starts,[null],unloaded,unloaded,unloaded,no_ticket,false,0,no_ticket,33,0,0
-33,19,43,true,minecraft:structure_starts,[null],unloaded,unloaded,unloaded,no_ticket,false,0,no_ticket,33,0,0
-32,19,43,true,minecraft:structure_starts,[null],unloaded,unloaded,unloaded,no_ticket,false,0,no_ticket,33,0,0
-31,19,43,true,minecraft:structure_starts,[null],unloaded,unloaded,unloaded,no_ticket,false,0,no_ticket,33,0,0
-30,19,43,true,minecraft:structure_starts,[null],unloaded,unloaded,unloaded,no_ticket,false,0,no_ticket,33,0,0
-29,19,43,true,minecraft:structure_starts,[null],unloaded,unloaded,unloaded,no_ticket,false,0,no_ticket,33,0,0
-28,19,43,true,minecraft:structure_starts,[null],unloaded,unloaded,unloaded,no_ticket,false,0,no_ticket,33,0,0
-27,19,43,true,minecraft:structure_starts,[null],unloaded,unloaded,unloaded,no_ticket,false,0,no_ticket,33,0,0
-26,19,43,true,minecraft:structure_starts,[null],unloaded,unloaded,unloaded,no_ticket,false,0,no_ticket,33,0,0
-25,19,43,true,minecraft:structure_starts,[null],unloaded,unloaded,unloaded,no_ticket,false,0,no_ticket,33,0,0
-24,19,43,true,minecraft:structure_starts,[null],unloaded,unloaded,unloaded,no_ticket,false,0,no_ticket,33,0,0
-23,19,43,true,minecraft:structure_starts,[null],unloaded,unloaded,unloaded,no_ticket,false,0,no_ticket,33,0,0
-22,19,43,true,minecraft:structure_starts,[null],unloaded,unloaded,unloaded,no_ticket,false,0,no_ticket,33,0,0
-21,19,43,true,minecraft:structure_starts,[null],unloaded,unloaded,unloaded,no_ticket,false,0,no_ticket,33,0,0
-20,19,43,true,minecraft:structure_starts,[null],unloaded,unloaded,unloaded,no_ticket,false,0,no_ticket,33,0,0
-19,19,43,true,minecraft:structure_starts,[null],unloaded,unloaded,unloaded,no_ticket,false,0,no_ticket,33,0,0
-18,19,43,true,minecraft:structure_starts,[null],unloaded,unloaded,unloaded,no_ticket,false,0,no_ticket,33,0,0
-17,19,43,true,minecraft:structure_starts,[null],unloaded,unloaded,unloaded,no_ticket,false,0,no_ticket,33,0,0
-16,19,43,true,minecraft:structure_starts,[null],unloaded,unloaded,unloaded,no_ticket,false,0,no_ticket,33,0,0
-15,19,43,true,minecraft:structure_starts,[null],unloaded,unloaded,unloaded,no_ticket,false,0,no_ticket,33,0,0
-14,19,43,true,minecraft:structure_starts,[null],unloaded,unloaded,unloaded,no_ticket,false,0,no_ticket,33,0,0
-13,19,43,true,minecraft:structure_starts,[null],unloaded,unloaded,unloaded,no_ticket,false,0,no_ticket,33,0,0
-12,19,43,true,minecraft:structure_starts,[null],unloaded,unloaded,unloaded,no_ticket,false,0,no_ticket,33,0,0
-11,19,43,true,minecraft:structure_starts,[null],unloaded,unloaded,unloaded,no_ticket,false,0,no_ticket,33,0,0
-35,-35,43,true,minecraft:structure_starts,[null],unloaded,unloaded,unloaded,no_ticket,false,0,no_ticket,33,0,0
-34,-35,43,true,minecraft:structure_starts,[null],unloaded,unloaded,unloaded,no_ticket,false,0,no_ticket,33,0,0
-33,-35,43,true,minecraft:structure_starts,[null],unloaded,unloaded,unloaded,no_ticket,false,0,no_ticket,33,0,0
-32,-35,43,true,minecraft:structure_starts,[null],unloaded,unloaded,unloaded,no_ticket,false,0,no_ticket,33,0,0
-31,-35,43,true,minecraft:structure_starts,[null],unloaded,unloaded,unloaded,no_ticket,false,0,no_ticket,33,0,0
-30,-35,43,true,minecraft:structure_starts,[null],unloaded,unloaded,unloaded,no_ticket,false,0,no_ticket,33,0,0
-29,-35,43,true,minecraft:structure_starts,[null],unloaded,unloaded,unloaded,no_ticket,false,0,no_ticket,33,0,0
-10,19,43,true,minecraft:structure_starts,[null],unloaded,unloaded,unloaded,no_ticket,false,0,no_ticket,33,0,0
-9,19,43,true,minecraft:structure_starts,[null],unloaded,unloaded,unloaded,no_ticket,false,0,no_ticket,33,0,0
-8,19,43,true,minecraft:structure_starts,[null],unloaded,unloaded,unloaded,no_ticket,false,0,no_ticket,33,0,0
-7,19,43,true,minecraft:structure_starts,[null],unloaded,unloaded,unloaded,no_ticket,false,0,no_ticket,33,0,0
-6,19,43,true,minecraft:structure_starts,[null],unloaded,unloaded,unloaded,no_ticket,false,0,no_ticket,33,0,0
-5,19,43,true,minecraft:structure_starts,[null],unloaded,unloaded,unloaded,no_ticket,false,0,no_ticket,33,0,0
-4,19,43,true,minecraft:structure_starts,[null],unloaded,unloaded,unloaded,no_ticket,false,0,no_ticket,33,0,0
-3,19,43,true,minecraft:structure_starts,[null],unloaded,unloaded,unloaded,no_ticket,false,0,no_ticket,33,0,0
-2,19,43,true,minecraft:structure_starts,[null],unloaded,unloaded,unloaded,no_ticket,false,0,no_ticket,33,0,0
-1,19,43,true,minecraft:structure_starts,[null],unloaded,unloaded,unloaded,no_ticket,false,0,no_ticket,33,0,0
0,19,43,true,minecraft:structure_starts,[null],unloaded,unloaded,unloaded,no_ticket,false,0,no_ticket,33,0,0
1,19,43,true,minecraft:structure_starts,[null],unloaded,unloaded,unloaded,no_ticket,false,0,no_ticket,33,0,0
2,19,43,true,minecraft:structure_starts,[null],unloaded,unloaded,unloaded,no_ticket,false,0,no_ticket,33,0,0
3,19,43,true,minecraft:structure_starts,[null],unloaded,unloaded,unloaded,no_ticket,false,0,no_ticket,33,0,0
4,19,43,true,minecraft:structure_starts,[null],unloaded,unloaded,unloaded,no_ticket,false,0,no_ticket,33,0,0
5,19,43,true,minecraft:structure_starts,[null],unloaded,unloaded,unloaded,no_ticket,false,0,no_ticket,33,0,0
6,19,43,true,minecraft:structure_starts,[null],unloaded,unloaded,unloaded,no_ticket,false,0,no_ticket,33,0,0
7,19,43,true,minecraft:structure_starts,[null],unloaded,unloaded,unloaded,no_ticket,false,0,no_ticket,33,0,0
8,19,43,true,minecraft:structure_starts,[null],unloaded,unloaded,unloaded,no_ticket,false,0,no_ticket,33,0,0
-40,-35,43,true,minecraft:structure_starts,[null],unloaded,unloaded,unloaded,no_ticket,false,0,no_ticket,33,0,0
-39,-35,43,true,minecraft:structure_starts,[null],unloaded,unloaded,unloaded,no_ticket,false,0,no_ticket,33,0,0
-38,-35,43,true,minecraft:structure_starts,[null],unloaded,unloaded,unloaded,no_ticket,false,0,no_ticket,33,0,0
-37,-35,43,true,minecraft:structure_starts,[null],unloaded,unloaded,unloaded,no_ticket,false,0,no_ticket,33,0,0
-36,-35,43,true,minecraft:structure_starts,[null],unloaded,unloaded,unloaded,no_ticket,false,0,no_ticket,33,0,0
-40,19,43,true,minecraft:structure_starts,[null],unloaded,unloaded,unloaded,no_ticket,false,0,no_ticket,33,0,0
-44,19,43,true,minecraft:structure_starts,[null],unloaded,unloaded,unloaded,no_ticket,false,0,no_ticket,33,0,0
-43,19,43,true,minecraft:structure_starts,[null],unloaded,unloaded,unloaded,no_ticket,false,0,no_ticket,33,0,0
-42,19,43,true,minecraft:structure_starts,[null],unloaded,unloaded,unloaded,no_ticket,false,0,no_ticket,33,0,0
-41,19,43,true,minecraft:structure_starts,[null],unloaded,unloaded,unloaded,no_ticket,false,0,no_ticket,33,0,0
-41,-35,43,true,minecraft:structure_starts,[null],unloaded,unloaded,unloaded,no_ticket,false,0,no_ticket,33,0,0
9,-9,43,true,minecraft:structure_starts,[null],unloaded,unloaded,unloaded,no_ticket,false,0,no_ticket,33,0,0
9,-8,43,true,minecraft:structure_starts,[null],unloaded,unloaded,unloaded,no_ticket,false,0,no_ticket,33,0,0
9,-7,43,true,minecraft:structure_starts,[null],unloaded,unloaded,unloaded,no_ticket,false,0,no_ticket,33,0,0
9,-6,43,true,minecraft:structure_starts,[null],unloaded,unloaded,unloaded,no_ticket,false,0,no_ticket,33,0,0
9,-5,43,true,minecraft:structure_starts,[null],unloaded,unloaded,unloaded,no_ticket,false,0,no_ticket,33,0,0
9,-4,43,true,minecraft:structure_starts,[null],unloaded,unloaded,unloaded,no_ticket,false,0,no_ticket,33,0,0
9,-3,43,true,minecraft:structure_starts,[null],unloaded,unloaded,unloaded,no_ticket,false,0,no_ticket,33,0,0
9,-2,43,true,minecraft:structure_starts,[null],unloaded,unloaded,unloaded,no_ticket,false,0,no_ticket,33,0,0
9,-1,43,true,minecraft:structure_starts,[null],unloaded,unloaded,unloaded,no_ticket,false,0,no_ticket,33,0,0
9,0,43,true,minecraft:structure_starts,[null],unloaded,unloaded,unloaded,no_ticket,false,0,no_ticket,33,0,0
9,1,43,true,minecraft:structure_starts,[null],unloaded,unloaded,unloaded,no_ticket,false,0,no_ticket,33,0,0
9,2,43,true,minecraft:structure_starts,[null],unloaded,unloaded,unloaded,no_ticket,false,0,no_ticket,33,0,0
9,3,43,true,minecraft:structure_starts,[null],unloaded,unloaded,unloaded,no_ticket,false,0,no_ticket,33,0,0
9,4,43,true,minecraft:structure_starts,[null],unloaded,unloaded,unloaded,no_ticket,false,0,no_ticket,33,0,0
9,5,43,true,minecraft:structure_starts,[null],unloaded,unloaded,unloaded,no_ticket,false,0,no_ticket,33,0,0
9,6,43,true,minecraft:structure_starts,[null],unloaded,unloaded,unloaded,no_ticket,false,0,no_ticket,33,0,0
9,7,43,true,minecraft:structure_starts,[null],unloaded,unloaded,unloaded,no_ticket,false,0,no_ticket,33,0,0
9,8,43,true,minecraft:structure_starts,[null],unloaded,unloaded,unloaded,no_ticket,false,0,no_ticket,33,0,0
9,9,43,true,minecraft:structure_starts,[null],unloaded,unloaded,unloaded,no_ticket,false,0,no_ticket,33,0,0
9,10,43,true,minecraft:structure_starts,[null],unloaded,unloaded,unloaded,no_ticket,false,0,no_ticket,33,0,0
9,11,43,true,minecraft:structure_starts,[null],unloaded,unloaded,unloaded,no_ticket,false,0,no_ticket,33,0,0
9,12,43,true,minecraft:structure_starts,[null],unloaded,unloaded,unloaded,no_ticket,false,0,no_ticket,33,0,0
9,13,43,true,minecraft:structure_starts,[null],unloaded,unloaded,unloaded,no_ticket,false,0,no_ticket,33,0,0
9,14,43,true,minecraft:structure_starts,[null],unloaded,unloaded,unloaded,no_ticket,false,0,no_ticket,33,0,0
9,15,43,true,minecraft:structure_starts,[null],unloaded,unloaded,unloaded,no_ticket,false,0,no_ticket,33,0,0
9,16,43,true,minecraft:structure_starts,[null],unloaded,unloaded,unloaded,no_ticket,false,0,no_ticket,33,0,0
9,17,43,true,minecraft:structure_starts,[null],unloaded,unloaded,unloaded,no_ticket,false,0,no_ticket,33,0,0
9,18,43,true,minecraft:structure_starts,[null],unloaded,unloaded,unloaded,no_ticket,false,0,no_ticket,33,0,0
9,19,43,true,minecraft:structure_starts,[null],unloaded,unloaded,unloaded,no_ticket,false,0,no_ticket,33,0,0
9,-35,43,true,minecraft:structure_starts,[null],unloaded,unloaded,unloaded,no_ticket,false,0,no_ticket,33,0,0
9,-34,43,true,minecraft:structure_starts,[null],unloaded,unloaded,unloaded,no_ticket,false,0,no_ticket,33,0,0
9,-33,43,true,minecraft:structure_starts,[null],unloaded,unloaded,unloaded,no_ticket,false,0,no_ticket,33,0,0
9,-32,43,true,minecraft:structure_starts,[null],unloaded,unloaded,unloaded,no_ticket,false,0,no_ticket,33,0,0
9,-31,43,true,minecraft:structure_starts,[null],unloaded,unloaded,unloaded,no_ticket,false,0,no_ticket,33,0,0
9,-30,43,true,minecraft:structure_starts,[null],unloaded,unloaded,unloaded,no_ticket,false,0,no_ticket,33,0,0
9,-29,43,true,minecraft:structure_starts,[null],unloaded,unloaded,unloaded,no_ticket,false,0,no_ticket,33,0,0
9,-28,43,true,minecraft:structure_starts,[null],unloaded,unloaded,unloaded,no_ticket,false,0,no_ticket,33,0,0
9,-27,43,true,minecraft:structure_starts,[null],unloaded,unloaded,unloaded,no_ticket,false,0,no_ticket,33,0,0
9,-26,43,true,minecraft:structure_starts,[null],unloaded,unloaded,unloaded,no_ticket,false,0,no_ticket,33,0,0
9,-25,43,true,minecraft:structure_starts,[null],unloaded,unloaded,unloaded,no_ticket,false,0,no_ticket,33,0,0
9,-24,43,true,minecraft:structure_starts,[null],unloaded,unloaded,unloaded,no_ticket,false,0,no_ticket,33,0,0
9,-23,43,true,minecraft:structure_starts,[null],unloaded,unloaded,unloaded,no_ticket,false,0,no_ticket,33,0,0
9,-22,43,true,minecraft:structure_starts,[null],unloaded,unloaded,unloaded,no_ticket,false,0,no_ticket,33,0,0
9,-21,43,true,minecraft:structure_starts,[null],unloaded,unloaded,unloaded,no_ticket,false,0,no_ticket,33,0,0
9,-20,43,true,minecraft:structure_starts,[null],unloaded,unloaded,unloaded,no_ticket,false,0,no_ticket,33,0,0
9,-19,43,true,minecraft:structure_starts,[null],unloaded,unloaded,unloaded,no_ticket,false,0,no_ticket,33,0,0
9,-18,43,true,minecraft:structure_starts,[null],unloaded,unloaded,unloaded,no_ticket,false,0,no_ticket,33,0,0
9,-17,43,true,minecraft:structure_starts,[null],unloaded,unloaded,unloaded,no_ticket,false,0,no_ticket,33,0,0
9,-16,43,true,minecraft:structure_starts,[null],unloaded,unloaded,unloaded,no_ticket,false,0,no_ticket,33,0,0
9,-15,43,true,minecraft:structure_starts,[null],unloaded,unloaded,unloaded,no_ticket,false,0,no_ticket,33,0,0
9,-14,43,true,minecraft:structure_starts,[null],unloaded,unloaded,unloaded,no_ticket,false,0,no_ticket,33,0,0
9,-13,43,true,minecraft:structure_starts,[null],unloaded,unloaded,unloaded,no_ticket,false,0,no_ticket,33,0,0
9,-12,43,true,minecraft:structure_starts,[null],unloaded,unloaded,unloaded,no_ticket,false,0,no_ticket,33,0,0
9,-11,43,true,minecraft:structure_starts,[null],unloaded,unloaded,unloaded,no_ticket,false,0,no_ticket,33,0,0
9,-10,43,true,minecraft:structure_starts,[null],unloaded,unloaded,unloaded,no_ticket,false,0,no_ticket,33,0,0
-44,-35,43,true,minecraft:structure_starts,[null],unloaded,unloaded,unloaded,no_ticket,false,0,no_ticket,33,0,0
-43,-35,43,true,minecraft:structure_starts,[null],unloaded,unloaded,unloaded,no_ticket,false,0,no_ticket,33,0,0
-42,-35,43,true,minecraft:structure_starts,[null],unloaded,unloaded,unloaded,no_ticket,false,0,no_ticket,33,0,0
-45,-17,43,true,minecraft:structure_starts,[null],unloaded,unloaded,unloaded,no_ticket,false,0,no_ticket,33,0,0
-45,-16,43,true,minecraft:structure_starts,[null],unloaded,unloaded,unloaded,no_ticket,false,0,no_ticket,33,0,0
-45,-15,43,true,minecraft:structure_starts,[null],unloaded,unloaded,unloaded,no_ticket,false,0,no_ticket,33,0,0
-45,-14,43,true,minecraft:structure_starts,[null],unloaded,unloaded,unloaded,no_ticket,false,0,no_ticket,33,0,0
-45,-13,43,true,minecraft:structure_starts,[null],unloaded,unloaded,unloaded,no_ticket,false,0,no_ticket,33,0,0
-45,-12,43,true,minecraft:structure_starts,[null],unloaded,unloaded,unloaded,no_ticket,false,0,no_ticket,33,0,0
-45,-11,43,true,minecraft:structure_starts,[null],unloaded,unloaded,unloaded,no_ticket,false,0,no_ticket,33,0,0
-45,-10,43,true,minecraft:structure_starts,[null],unloaded,unloaded,unloaded,no_ticket,false,0,no_ticket,33,0,0
-45,-9,44,true,minecraft:structure_starts,[null],unloaded,unloaded,unloaded,no_ticket,false,0,no_ticket,33,0,0
-45,-8,44,true,minecraft:structure_starts,[null],unloaded,unloaded,unloaded,no_ticket,false,0,no_ticket,33,0,0
-45,-7,44,true,minecraft:structure_starts,[null],unloaded,unloaded,unloaded,no_ticket,false,0,no_ticket,33,0,0
-45,-6,44,true,minecraft:structure_starts,[null],unloaded,unloaded,unloaded,no_ticket,false,0,no_ticket,33,0,0
-45,-5,44,true,minecraft:structure_starts,[null],unloaded,unloaded,unloaded,no_ticket,false,0,no_ticket,33,0,0
-45,-4,44,true,minecraft:structure_starts,[null],unloaded,unloaded,unloaded,no_ticket,false,0,no_ticket,33,0,0
-45,-3,44,true,minecraft:structure_starts,[null],unloaded,unloaded,unloaded,no_ticket,false,0,no_ticket,33,0,0
-45,-2,44,true,minecraft:structure_starts,[null],unloaded,unloaded,unloaded,no_ticket,false,0,no_ticket,33,0,0
-45,-1,44,true,minecraft:structure_starts,[null],unloaded,unloaded,unloaded,no_ticket,false,0,no_ticket,33,0,0
-45,0,44,true,minecraft:structure_starts,[null],unloaded,unloaded,unloaded,no_ticket,false,0,no_ticket,33,0,0
-45,1,44,true,minecraft:structure_starts,[null],unloaded,unloaded,unloaded,no_ticket,false,0,no_ticket,33,0,0
-45,2,44,true,minecraft:structure_starts,[null],unloaded,unloaded,unloaded,no_ticket,false,0,no_ticket,33,0,0
-45,3,44,true,minecraft:structure_starts,[null],unloaded,unloaded,unloaded,no_ticket,false,0,no_ticket,33,0,0
-45,4,44,true,minecraft:structure_starts,[null],unloaded,unloaded,unloaded,no_ticket,false,0,no_ticket,33,0,0
-45,5,44,true,minecraft:structure_starts,[null],unloaded,unloaded,unloaded,no_ticket,false,0,no_ticket,33,0,0
-45,6,44,true,minecraft:structure_starts,[null],unloaded,unloaded,unloaded,no_ticket,false,0,no_ticket,33,0,0
-45,7,44,true,minecraft:structure_starts,[null],unloaded,unloaded,unloaded,no_ticket,false,0,no_ticket,33,0,0
-45,8,44,true,minecraft:structure_starts,[null],unloaded,unloaded,unloaded,no_ticket,false,0,no_ticket,33,0,0
-45,9,44,true,minecraft:structure_starts,[null],unloaded,unloaded,unloaded,no_ticket,false,0,no_ticket,33,0,0
-45,10,44,true,minecraft:structure_starts,[null],unloaded,unloaded,unloaded,no_ticket,false,0,no_ticket,33,0,0
-45,11,44,true,minecraft:structure_starts,[null],unloaded,unloaded,unloaded,no_ticket,false,0,no_ticket,33,0,0
-45,-26,43,true,minecraft:structure_starts,[null],unloaded,unloaded,unloaded,no_ticket,false,0,no_ticket,33,0,0
-45,-25,43,true,minecraft:structure_starts,[null],unloaded,unloaded,unloaded,no_ticket,false,0,no_ticket,33,0,0
-45,-24,43,true,minecraft:structure_starts,[null],unloaded,unloaded,unloaded,no_ticket,false,0,no_ticket,33,0,0
-45,-23,43,true,minecraft:structure_starts,[null],unloaded,unloaded,unloaded,no_ticket,false,0,no_ticket,33,0,0
-45,-22,43,true,minecraft:structure_starts,[null],unloaded,unloaded,unloaded,no_ticket,false,0,no_ticket,33,0,0
-45,-21,43,true,minecraft:structure_starts,[null],unloaded,unloaded,unloaded,no_ticket,false,0,no_ticket,33,0,0
-45,-20,43,true,minecraft:structure_starts,[null],unloaded,unloaded,unloaded,no_ticket,false,0,no_ticket,33,0,0
-45,-19,43,true,minecraft:structure_starts,[null],unloaded,unloaded,unloaded,no_ticket,false,0,no_ticket,33,0,0
-45,-18,43,true,minecraft:structure_starts,[null],unloaded,unloaded,unloaded,no_ticket,false,0,no_ticket,33,0,0
-45,12,44,true,minecraft:structure_starts,[null],unloaded,unloaded,unloaded,no_ticket,false,0,no_ticket,33,0,0
-45,-28,43,true,minecraft:structure_starts,[null],unloaded,unloaded,unloaded,no_ticket,false,0,no_ticket,33,0,0
-45,-27,43,true,minecraft:structure_starts,[null],unloaded,unloaded,unloaded,no_ticket,false,0,no_ticket,33,0,0
-45,13,44,true,minecraft:structure_starts,[null],unloaded,unloaded,unloaded,no_ticket,false,0,no_ticket,33,0,0
-45,-35,44,true,minecraft:structure_starts,[null],unloaded,unloaded,unloaded,no_ticket,false,0,no_ticket,33,0,0
-45,-34,43,true,minecraft:structure_starts,[null],unloaded,unloaded,unloaded,no_ticket,false,0,no_ticket,33,0,0
-45,-33,43,true,minecraft:structure_starts,[null],unloaded,unloaded,unloaded,no_ticket,false,0,no_ticket,33,0,0
-45,-32,43,true,minecraft:structure_starts,[null],unloaded,unloaded,unloaded,no_ticket,false,0,no_ticket,33,0,0
-45,-31,43,true,minecraft:structure_starts,[null],unloaded,unloaded,unloaded,no_ticket,false,0,no_ticket,33,0,0
-45,-30,43,true,minecraft:structure_starts,[null],unloaded,unloaded,unloaded,no_ticket,false,0,no_ticket,33,0,0
-45,-29,43,true,minecraft:structure_starts,[null],unloaded,unloaded,unloaded,no_ticket,false,0,no_ticket,33,0,0
-45,14,44,true,minecraft:structure_starts,[null],unloaded,unloaded,unloaded,no_ticket,false,0,no_ticket,33,0,0
-45,15,44,true,minecraft:structure_starts,[null],unloaded,unloaded,unloaded,no_ticket,false,0,no_ticket,33,0,0
-45,16,44,true,minecraft:structure_starts,[null],unloaded,unloaded,unloaded,no_ticket,false,0,no_ticket,33,0,0
-45,17,44,true,minecraft:structure_starts,[null],unloaded,unloaded,unloaded,no_ticket,false,0,no_ticket,33,0,0
-45,18,44,true,minecraft:structure_starts,[null],unloaded,unloaded,unloaded,no_ticket,false,0,no_ticket,33,0,0
-45,19,44,true,minecraft:structure_starts,[null],unloaded,unloaded,unloaded,no_ticket,false,0,no_ticket,33,0,0
-27,20,44,true,minecraft:structure_starts,[null],unloaded,unloaded,unloaded,no_ticket,false,0,no_ticket,33,0,0
-26,20,44,true,minecraft:structure_starts,[null],unloaded,unloaded,unloaded,no_ticket,false,0,no_ticket,33,0,0
-25,20,44,true,minecraft:structure_starts,[null],unloaded,unloaded,unloaded,no_ticket,false,0,no_ticket,33,0,0
-24,20,44,true,minecraft:structure_starts,[null],unloaded,unloaded,unloaded,no_ticket,false,0,no_ticket,33,0,0
-23,20,44,true,minecraft:structure_starts,[null],unloaded,unloaded,unloaded,no_ticket,false,0,no_ticket,33,0,0
-22,20,44,true,minecraft:structure_starts,[null],unloaded,unloaded,unloaded,no_ticket,false,0,no_ticket,33,0,0
-21,20,44,true,minecraft:structure_starts,[null],unloaded,unloaded,unloaded,no_ticket,false,0,no_ticket,33,0,0
